Name,Price,Rooms,M2,Parking,Link,Fuente
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",212.800€,3 hab.,86 m²,No,https://www.idealista.com/inmueble/95857742/,idealista
"Piso en Nord, Vilanova i la Geltrú",82.800€,3 hab.,68 m²,No,https://www.idealista.com/inmueble/99986830/,idealista
"Piso en rambla Principal, Centre Vila - La Geltrú, Vilanova i la Geltrú",309.000€,3 hab.,129 m²,No,https://www.idealista.com/inmueble/98436298/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",114.000€,2 hab.,101 m²,No,https://www.idealista.com/inmueble/97807869/,idealista
"Chalet en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",375.000€,4 hab.,206 m²,No,https://www.idealista.com/inmueble/99765999/,idealista
"Chalet en Centre Vila - La Geltrú, Vilanova i la Geltrú",651.200€,6 hab.,740 m²,No,https://www.idealista.com/inmueble/93815262/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",238.000€,2 hab.,123 m²,No,https://www.idealista.com/inmueble/91102334/,idealista
"Piso en calle de Francesc Ivern, 2, Centre Vila - La Geltrú, Vilanova i la Geltrú",225.000€,4 hab.,109 m²,No,https://www.idealista.com/inmueble/98183050/,idealista
"Chalet en La Collada - Sis Camins, Vilanova i la Geltrú",276.400€,4 hab.,158 m²,No,https://www.idealista.com/inmueble/99816784/,idealista
"Chalet en La Collada - Sis Camins, Vilanova i la Geltrú",440.000€,4 hab.,203 m²,Si,https://www.idealista.com/inmueble/98031366/,idealista
"Piso en calle de Ramon Muntaner, Ribes Roges, Vilanova i la Geltrú",320.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/99627596/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",525.000€,7 hab.,220 m²,Si,https://www.idealista.com/inmueble/99813552/,idealista
"Chalet adosado en calle d'Albert Einstein, La Collada - Sis Camins, Vilanova i la Geltrú",281.000€,3 hab.,190 m²,Si,https://www.idealista.com/inmueble/92673345/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/100445357/,idealista
"Piso en baleares, Barri de Mar, Vilanova i la Geltrú",287.000€,2 hab.,104 m²,No,https://www.idealista.com/inmueble/98949486/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",330.000€,4 hab.,130 m²,No,https://www.idealista.com/inmueble/100578060/,idealista
"Finca rústica en Nord, Vilanova i la Geltrú",280.000€,5 hab.,132 m²,Si,https://www.idealista.com/inmueble/100433406/,idealista
"Piso en Nord, Vilanova i la Geltrú",116.000€,3 hab.,70 m²,No,https://www.idealista.com/inmueble/100909204/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",580.000€,5 hab.,328 m²,Si,https://www.idealista.com/inmueble/98951710/,idealista
"Piso en bailen, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",135.000€,3 hab.,60 m²,No,https://www.idealista.com/inmueble/98359408/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",320.000€,4 hab.,223 m²,Si,https://www.idealista.com/inmueble/98574472/,idealista
"Casa o chalet independiente en Barri de Mar, Vilanova i la Geltrú",590.000€,3 hab.,197 m²,Si,https://www.idealista.com/inmueble/98795485/,idealista
"Chalet en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",895.000€,5 hab.,335 m²,No,https://www.idealista.com/inmueble/100661674/,idealista
"Piso en camino Masia en frederic, Nord, Vilanova i la Geltrú",275.000€,4 hab.,90 m²,Si,https://www.idealista.com/inmueble/100862616/,idealista
"Piso en calle de Ramon Muntaner, Ribes Roges, Vilanova i la Geltrú",320.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/99627596/,idealista
"Casa o chalet independiente en Nord, Vilanova i la Geltrú",245.000€,3 hab.,288 m²,No,https://www.idealista.com/inmueble/95521059/,idealista
"Finca rústica en plaza Poligon 46, Nord, Vilanova i la Geltrú",143.000€,3 hab.,362 m²,Si,https://www.idealista.com/inmueble/100389809/,idealista
"Casa o chalet independiente en Falç, Fondo Somella - Santa Maria, Vilanova i la Geltrú",399.000€,6 hab.,160 m²,No,https://www.idealista.com/inmueble/96663713/,idealista
"Piso en calle de l'Àncora, Barri de Mar, Vilanova i la Geltrú",185.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/94667697/,idealista
"Ático en Barri de Mar, Vilanova i la Geltrú",355.000€,3 hab.,98 m²,No,https://www.idealista.com/inmueble/98804454/,idealista
"Chalet en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",895.000€,5 hab.,335 m²,No,https://www.idealista.com/inmueble/100661674/,idealista
"Piso en Canigo, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",290.000€,4 hab.,108 m²,No,https://www.idealista.com/inmueble/96344223/,idealista
"Finca rústica en Nord, Vilanova i la Geltrú",280.000€,5 hab.,132 m²,Si,https://www.idealista.com/inmueble/100433406/,idealista
"Finca rústica en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",990.000€,5 hab.,500 m²,Si,https://www.idealista.com/inmueble/38737331/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",390.000€,6 hab.,160 m²,No,https://www.idealista.com/inmueble/96438097/,idealista
"Chalet en Les Casernes - Sant Jordi, Vilanova i la Geltrú",495.000€,4 hab.,152 m²,Si,https://www.idealista.com/inmueble/100379495/,idealista
"Piso en calle Roger de Llúria, Ribes Roges, Vilanova i la Geltrú",530.000€,2 hab.,65 m²,Si,https://www.idealista.com/inmueble/95677848/,idealista
"Finca rústica en Fondo Somella - Santa Maria, Vilanova i la Geltrú",168.000€,7 hab.,180 m²,No,https://www.idealista.com/inmueble/81510017/,idealista
"Piso en Francesc Macià, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,3 hab.,70 m²,No,https://www.idealista.com/inmueble/100689348/,idealista
"Chalet en Les Casernes - Sant Jordi, Vilanova i la Geltrú",515.000€,4 hab.,163 m²,Si,https://www.idealista.com/inmueble/100379586/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",299.000€,4 hab.,121 m²,No,https://www.idealista.com/inmueble/98409942/,idealista
"Piso en Nansa, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",115.000€,1 hab.,65 m²,Si,https://www.idealista.com/inmueble/97013049/,idealista
"Chalet en Centre Vila - La Geltrú, Vilanova i la Geltrú",495.000€,3 hab.,243 m²,Si,https://www.idealista.com/inmueble/100834381/,idealista
"Chalet adosado en Montserrat, Centre Vila - La Geltrú, Vilanova i la Geltrú",285.000€,2 hab.,110 m²,No,https://www.idealista.com/inmueble/100857948/,idealista
"Ático en rambla Josep Antoni Vidal, Centre Vila - La Geltrú, Vilanova i la Geltrú",375.000€,3 hab.,120 m²,No,https://www.idealista.com/inmueble/100861133/,idealista
"Chalet en calle Mas Tapet, Nord, Vilanova i la Geltrú",128.000€,2 hab.,95 m²,No,https://www.idealista.com/inmueble/98814357/,idealista
"Piso en calle de Valladolid, Nord, Vilanova i la Geltrú",91.000€,3 hab.,77 m²,No,https://www.idealista.com/inmueble/96578015/,idealista
"Piso en Eduard Toldrá, Les Casernes - Sant Jordi, Vilanova i la Geltrú",116.000€,3 hab.,68 m²,Si,https://www.idealista.com/inmueble/96794904/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",361.900€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/101047196/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",350.000€,6 hab.,352 m²,No,https://www.idealista.com/inmueble/97350365/,idealista
"Piso en Olerdola, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",359.000€,3 hab.,112 m²,No,https://www.idealista.com/inmueble/100858314/,idealista
"Chalet en Centre Vila - La Geltrú, Vilanova i la Geltrú",286.000€,4 hab.,164 m²,No,https://www.idealista.com/inmueble/100880457/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",284.900€,4 hab.,107 m²,No,https://www.idealista.com/inmueble/97869395/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",361.900€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/101047196/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",284.900€,4 hab.,107 m²,No,https://www.idealista.com/inmueble/97869395/,idealista
"Casa o chalet independiente en Moixeró, La Collada - Sis Camins, Vilanova i la Geltrú",628.000€,3 hab.,230 m²,Si,https://www.idealista.com/inmueble/98406335/,idealista
"Casa o chalet independiente en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",970.000€,6 hab.,496 m²,Si,https://www.idealista.com/inmueble/98695685/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",180.000€,4 hab.,105 m²,No,https://www.idealista.com/inmueble/99894088/,idealista
"Chalet en Les Casernes - Sant Jordi, Vilanova i la Geltrú",334.000€,5 hab.,250 m²,Si,https://www.idealista.com/inmueble/100701921/,idealista
"Chalet pareado en Barri de Mar, Vilanova i la Geltrú",590.000€,4 hab.,197 m²,Si,https://www.idealista.com/inmueble/101023749/,idealista
"Casa o chalet independiente en Barri de Mar, Vilanova i la Geltrú",4.500.000€,8 hab.,680 m²,Si,https://www.idealista.com/inmueble/99291567/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",208.220€,4 hab.,117 m²,No,https://www.idealista.com/inmueble/95900507/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",249.000€,3 hab.,152 m²,No,https://www.idealista.com/inmueble/99235670/,idealista
"Ático en Barri de Mar, Vilanova i la Geltrú",220.000€,3 hab.,88 m²,Si,https://www.idealista.com/inmueble/99921498/,idealista
"Piso en Pintor Martí Torrents, Barri de Mar, Vilanova i la Geltrú",135.000€,1 hab.,45 m²,No,https://www.idealista.com/inmueble/97923803/,idealista
"Chalet pareado en torre del valles, La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,6 hab.,204 m²,No,https://www.idealista.com/inmueble/100705201/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",390.000€,7 hab.,178 m²,No,https://www.idealista.com/inmueble/100592420/,idealista
"Piso en camino Masía en Frederic, Barri de Mar, Vilanova i la Geltrú",275.000€,4 hab.,90 m²,Si,https://www.idealista.com/inmueble/100913927/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",299.000€,4 hab.,129 m²,No,https://www.idealista.com/inmueble/100325924/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",685.000€,5 hab.,484 m²,Si,https://www.idealista.com/inmueble/98766076/,idealista
"Piso en Raval de la Pastera, 18, Centre Vila - La Geltrú, Vilanova i la Geltrú",229.000€,4 hab.,97 m²,No,https://www.idealista.com/inmueble/99683487/,idealista
"Finca rústica en camino de la Masia D'en Cabanyes, Nord, Vilanova i la Geltrú",103.000€,1 hab.,82 m²,No,https://www.idealista.com/inmueble/93396208/,idealista
"Finca rústica en Ginesta, La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,3 hab.,285 m²,No,https://www.idealista.com/inmueble/99807967/,idealista
"Chalet en La Collada - Sis Camins, Vilanova i la Geltrú",287.000€,3 hab.,180 m²,Si,https://www.idealista.com/inmueble/94638730/,idealista
"Piso en calle Puig la calle, Les Casernes - Sant Jordi, Vilanova i la Geltrú",285.000€,3 hab.,100 m²,Si,https://www.idealista.com/inmueble/97336942/,idealista
"Piso en Economía, Barri de Mar, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/100657170/,idealista
"Finca rústica en Nord, Vilanova i la Geltrú",286.900€,5 hab.,225 m²,Si,https://www.idealista.com/inmueble/96977064/,idealista
"Piso en Economia, Barri de Mar, Vilanova i la Geltrú",178.000€,2 hab.,90 m²,No,https://www.idealista.com/inmueble/98403698/,idealista
"Piso en calle de Bailèn, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",73.000€,2 hab.,77 m²,No,https://www.idealista.com/inmueble/99050839/,idealista
"Piso en Parlament, Centre Vila - La Geltrú, Vilanova i la Geltrú",220.000€,4 hab.,80 m²,No,https://www.idealista.com/inmueble/97256797/,idealista
"Piso en avenida Sis Camins, La Collada - Sis Camins, Vilanova i la Geltrú",128.250€,3 hab.,130 m²,No,https://www.idealista.com/inmueble/99048222/,idealista
"Piso en l´economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/98393108/,idealista
"Piso en l´economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/98393054/,idealista
"Chalet pareado en calle de la Torre d'Enveja, 36, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",430.000€,4 hab.,350 m²,Si,https://www.idealista.com/inmueble/99370821/,idealista
"Piso en calle de l'Economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/100418312/,idealista
"Piso en l´economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/98393108/,idealista
"Piso en calle de l'Àncora, Barri de Mar, Vilanova i la Geltrú",190.000€,3 hab.,140 m²,No,https://www.idealista.com/inmueble/97589088/,idealista
"Chalet en calle de Ferrer i Vidal, Barri de Mar, Vilanova i la Geltrú",429.800€,5 hab.,203 m²,No,https://www.idealista.com/inmueble/98548087/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,6 hab.,74 m²,No,https://www.idealista.com/inmueble/100942426/,idealista
"Chalet adosado en Centre Vila - La Geltrú, Vilanova i la Geltrú",300.000€,1 hab.,370 m²,No,https://www.idealista.com/inmueble/99367048/,idealista
"Chalet en Centre Vila - La Geltrú, Vilanova i la Geltrú",320.000€,7 hab.,220 m²,Si,https://www.idealista.com/inmueble/98282771/,idealista
"Chalet en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",398.000€,4 hab.,249 m²,No,https://www.idealista.com/inmueble/98935114/,idealista
"Casa o chalet independiente en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",797.000€,7 hab.,427 m²,Si,https://www.idealista.com/inmueble/83005514/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,90 m²,No,https://www.idealista.com/inmueble/98762812/,idealista
"Ático en Centre Vila - La Geltrú, Vilanova i la Geltrú",169.000€,2 hab.,64 m²,No,https://www.idealista.com/inmueble/101049050/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",140.000€,3 hab.,71 m²,No,https://www.idealista.com/inmueble/100987554/,idealista
"Piso en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",146.000€,2 hab.,60 m²,Si,https://www.idealista.com/inmueble/100146979/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",326.000€,4 hab.,112 m²,No,https://www.idealista.com/inmueble/100693227/,idealista
"Piso en calle de García Lorca, La Collada - Sis Camins, Vilanova i la Geltrú",255.000€,3 hab.,168 m²,No,https://www.idealista.com/inmueble/100833453/,idealista
"Chalet en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",539.000€,3 hab.,218 m²,Si,https://www.idealista.com/inmueble/100359172/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",175.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/99809249/,idealista
"Chalet adosado en La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,3 hab.,182 m²,Si,https://www.idealista.com/inmueble/93508026/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/99917141/,idealista
"Chalet adosado en Centre Vila - La Geltrú, Vilanova i la Geltrú",287.000€,3 hab.,170 m²,No,https://www.idealista.com/inmueble/97664695/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/99857538/,idealista
"Piso en calle de la Unió, Centre Vila - La Geltrú, Vilanova i la Geltrú",145.000€,1 hab.,37 m²,No,https://www.idealista.com/inmueble/35153939/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",147.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/100979252/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",218.000€,2 hab.,75 m²,No,https://www.idealista.com/inmueble/100814149/,idealista
"Piso en marti torrents, Barri de Mar, Vilanova i la Geltrú",230.000€,4 hab.,72 m²,No,https://www.idealista.com/inmueble/98470774/,idealista
"Piso en olerdolda, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",370.000€,4 hab.,147 m²,No,https://www.idealista.com/inmueble/93679377/,idealista
"Piso en calle de Josep Coroleu, 48, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",89.000€,2 hab.,57 m²,No,https://www.idealista.com/inmueble/100985422/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",199.000€,4 hab.,115 m²,No,https://www.idealista.com/inmueble/99501719/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",114.000€,1 hab.,60 m²,No,https://www.idealista.com/inmueble/92032971/,idealista
"Ático en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",150.000€,3 hab.,100 m²,No,https://www.idealista.com/inmueble/97772829/,idealista
"Piso en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",175.000€,2 hab.,50 m²,No,https://www.idealista.com/inmueble/99433214/,idealista
"Piso en santa eulalia, 7, Centre Vila - La Geltrú, Vilanova i la Geltrú",147.000€,3 hab.,74 m²,No,https://www.idealista.com/inmueble/96582108/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",114.000€,1 hab.,60 m²,No,https://www.idealista.com/inmueble/92032971/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",199.000€,4 hab.,115 m²,No,https://www.idealista.com/inmueble/99501719/,idealista
"Casa o chalet independiente en avenida Bv-2115, Nord, Vilanova i la Geltrú",230.000€,3 hab.,88 m²,Si,https://www.idealista.com/inmueble/91518415/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,6 hab.,74 m²,No,https://www.idealista.com/inmueble/101007351/,idealista
"Piso en avenida Aragó, Nord, Vilanova i la Geltrú",115.000€,3 hab.,65 m²,No,https://www.idealista.com/inmueble/98577443/,idealista
"Chalet adosado en Centre Vila - La Geltrú, Vilanova i la Geltrú",350.000€,6 hab.,352 m²,Si,https://www.idealista.com/inmueble/98204569/,idealista
"Dúplex en calle de Sant Pius X, 1, Centre Vila - La Geltrú, Vilanova i la Geltrú",382.000€,4 hab.,135 m²,Si,https://www.idealista.com/inmueble/97041934/,idealista
"Chalet en Fondo Somella - Santa Maria, Vilanova i la Geltrú",425.000€,4 hab.,265 m²,Si,https://www.idealista.com/inmueble/92795126/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/97998507/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",77.900€,2 hab.,57 m²,No,https://www.idealista.com/inmueble/100526673/,idealista
"Piso en Nord, Vilanova i la Geltrú",192.850€,3 hab.,99 m²,No,https://www.idealista.com/inmueble/96548959/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/98022997/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",375.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/100447262/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/100352064/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",350.000€,6 hab.,334 m²,Si,https://www.idealista.com/inmueble/97636551/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",141.000€,4 hab.,83 m²,No,https://www.idealista.com/inmueble/97971936/,idealista
"Piso en Economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/100865006/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",218.000€,2 hab.,75 m²,No,https://www.idealista.com/inmueble/96016994/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,3 hab.,182 m²,Si,https://www.idealista.com/inmueble/95492801/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",205.000€,2 hab.,60 m²,No,https://www.idealista.com/inmueble/100542227/,idealista
"Chalet adosado en La Collada - Sis Camins, Vilanova i la Geltrú",550.000€,4 hab.,175 m²,Si,https://www.idealista.com/inmueble/88228528/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",173.000€,4 hab.,98 m²,No,https://www.idealista.com/inmueble/99776331/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",165.000€,2 hab.,58 m²,No,https://www.idealista.com/inmueble/99705995/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",249.000€,4 hab.,88 m²,No,https://www.idealista.com/inmueble/98312042/,idealista
"Chalet pareado en besiberri, 18, La Collada - Sis Camins, Vilanova i la Geltrú",204.000€,5 hab.,273 m²,No,https://www.idealista.com/inmueble/95542519/,idealista
"Piso en calle de Badajoz, 7, Nord, Vilanova i la Geltrú",119.000€,3 hab.,114 m²,No,https://www.idealista.com/inmueble/99265217/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",116.999€,4 hab.,91 m²,No,https://www.idealista.com/inmueble/100537028/,idealista
"Piso en calle de la Fuensanta, Nord, Vilanova i la Geltrú",118.000€,3 hab.,122 m²,No,https://www.idealista.com/inmueble/99978215/,idealista
"Piso en calle de Badajoz, 7, Nord, Vilanova i la Geltrú",119.000€,3 hab.,114 m²,No,https://www.idealista.com/inmueble/99265217/,idealista
"Piso en Nord, Vilanova i la Geltrú",91.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/100031481/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",260.000€,2 hab.,123 m²,Si,https://www.idealista.com/inmueble/95477361/,idealista
"Ático en Barri de Mar, Vilanova i la Geltrú",229.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/98280512/,idealista
"Piso en Ramon Muntaner, Ribes Roges, Vilanova i la Geltrú",394.000€,3 hab.,86 m²,Si,https://www.idealista.com/inmueble/98757744/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",210.900€,4 hab.,90 m²,No,https://www.idealista.com/inmueble/99765730/,idealista
"Piso en Ribes Roges, Ribes Roges, Vilanova i la Geltrú",287.000€,3 hab.,90 m²,Si,https://www.idealista.com/inmueble/98721332/,idealista
"Piso en rambla sant jordi, 39, Les Casernes - Sant Jordi, Vilanova i la Geltrú",285.000€,3 hab.,90 m²,Si,https://www.idealista.com/inmueble/96669580/,idealista
"Piso en anselm clave, Centre Vila - La Geltrú, Vilanova i la Geltrú",185.000€,3 hab.,80 m²,No,https://www.idealista.com/inmueble/100814216/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",290.000€,3 hab.,117 m²,Si,https://www.idealista.com/inmueble/98208004/,idealista
"Ático en Centre Vila - La Geltrú, Vilanova i la Geltrú",179.900€,2 hab.,80 m²,No,https://www.idealista.com/inmueble/100325926/,idealista
"Piso en Nord, Vilanova i la Geltrú",135.000€,1 hab.,5.045 m²,No,https://www.idealista.com/inmueble/100357860/,idealista
"Piso en paseo del Carmen, Barri de Mar, Vilanova i la Geltrú",395.000€,3 hab.,110 m²,No,https://www.idealista.com/inmueble/92329164/,idealista
"Piso en Llibertat, Barri de Mar, Vilanova i la Geltrú",236.000€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/101012640/,idealista
"Piso en Ribes Roges, Vilanova i la Geltrú",239.000€,2 hab.,74 m²,No,https://www.idealista.com/inmueble/100365485/,idealista
"Piso en sant jordi, 39, Les Casernes - Sant Jordi, Vilanova i la Geltrú",275.000€,3 hab.,91 m²,Si,https://www.idealista.com/inmueble/96791115/,idealista
"Piso en calle del Prat, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",120.000€,1 hab.,65 m²,Si,https://www.idealista.com/inmueble/99966558/,idealista
"Chalet en calle del Riu Duero, La Collada - Sis Camins, Vilanova i la Geltrú",236.000€,4 hab.,176 m²,No,https://www.idealista.com/inmueble/100974544/,idealista
"Piso en Mallorca, Nord, Vilanova i la Geltrú",135.000€,2 hab.,78 m²,No,https://www.idealista.com/inmueble/100867989/,idealista
"Piso en Nord, Vilanova i la Geltrú",119.000€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/99291844/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",77.899€,2 hab.,59 m²,No,https://www.idealista.com/inmueble/100555371/,idealista
"Piso en Av. Montseny, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",320.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/88714181/,idealista
"Chalet adosado en lourdes, La Collada - Sis Camins, Vilanova i la Geltrú",410.000€,3 hab.,283 m²,No,https://www.idealista.com/inmueble/95898140/,idealista
"Piso en calle arquitecte Gaudí, 2, Centre Vila - La Geltrú, Vilanova i la Geltrú",110.000€,3 hab.,61 m²,No,https://www.idealista.com/inmueble/99918687/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",222.000€,4 hab.,100 m²,No,https://www.idealista.com/inmueble/97196574/,idealista
"Piso en calle de Barcelona, Centre Vila - La Geltrú, Vilanova i la Geltrú",117.000€,4 hab.,110 m²,No,https://www.idealista.com/inmueble/99059714/,idealista
"Piso en Economía, Barri de Mar, Vilanova i la Geltrú",178.000€,2 hab.,90 m²,No,https://www.idealista.com/inmueble/100656961/,idealista
"Piso en Teodoro Creus i Corominas, 33, Centre Vila - La Geltrú, Vilanova i la Geltrú",205.000€,2 hab.,80 m²,No,https://www.idealista.com/inmueble/100716337/,idealista
"Piso en calle de les Magnòlies, Fondo Somella - Santa Maria, Vilanova i la Geltrú",651.200€,6 hab.,740 m²,No,https://www.idealista.com/inmueble/100833454/,idealista
