parking,rooms,info_card_type,bathrooms,balcony,title,floor,terrace,link,price,elevator,surface,heating,swimming_pool,air_conditioner
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, Barri del Mar",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/176996642?from=list,373.000 €,Ascensor,92 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer Barcelona, La Geltrú - Sant Jordi",4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-terraza-trastero/161365660/d?from=list,525.000 €,,324 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Planta baja en venta en Sant Joan,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/177550856/d?from=list,284.900 €,Ascensor,107 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/163437392/d?from=list,255.000 €,Ascensor,98 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/177150867?from=list,316.000 €,,118 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Planta baja en venta en Sant Joan,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/177444422/d?from=list,284.900 €,Ascensor,107 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Sant Pere, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-trastero/177105382/d?from=list,174.999 €,,78 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Sant Pere, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-trastero/176952607/d?from=list,174.999 €,,78 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Sant Jordi, 26, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-trastero-ascensor/176513018/d?from=list,183.000 €,Ascensor,65 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Sant Jordi, 26, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-trastero-ascensor/164028267/d?from=list,156.000 €,Ascensor,60 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/177223942/d?from=list,116.000 €,,70 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-terraza-trastero-patio/160882432/d?from=list,230.000 €,,113 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en De Pere Riudor, Barri del Mar",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/165658135/d?from=list,260.000 €,Ascensor,96 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Collada - Sis Camins,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/162803806/d?from=list,325.000 €,Ascensor,115 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/161808381/d?from=list,320.000 €,,119 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/177150881?from=list,331.000 €,,118 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en Masia Nova -  Solicrup,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza/163963780/d?from=list,375.000 €,,173 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Carrer del Parlament, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor-internet/164092108/d?from=list,220.000 €,Ascensor,80 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Carrer de València, 14, Nord",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/176655887/d?from=list,135.000 €,,60 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-trastero/165727497/d?from=list,244.000 €,,175 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660624?from=list,350.000 €,,112 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660582?from=list,331.000 €,,132 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660505?from=list,390.000 €,,130 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660456?from=list,295.000 €,,111 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660309?from=list,351.000 €,,117 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",4ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/165660654?from=list,535.000 €,,150 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-ascensor-piscina/177439283/d?from=list,368.500 €,Ascensor,79 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Maritim, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-trastero-ascensor-piscina/177515621/d?from=list,860.000 €,Ascensor,117 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Masia Nova -  Solicrup,3ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza/177510481/d?from=list,338.000 €,,250 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Montseny, Sant Joan",7ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor/177067649/d?from=list,180.000 €,Ascensor,95 m²,,,
,,re-CardPackMinimal-info,,,"Apartamento en venta en Carrer de la Unió, La Geltrú - Sant Jordi",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-ascensor/176555633/d?from=list,145.000 €,Ascensor,37 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177446643/d?from=list,180.810 €,Ascensor,43 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Josep Antoni Vidal, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/176993503/d?from=list,378.999 €,Ascensor,110 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canigo, Sant Joan",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor/176994241/d?from=list,324.999 €,Ascensor,105 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Josep Antoni Vidal, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/176993307/d?from=list,378.999 €,Ascensor,110 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177374336/d?from=list,179.760 €,Ascensor,42 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177374335/d?from=list,180.810 €,Ascensor,44 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177372789/d?from=list,180.810 €,Ascensor,43 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177372641/d?from=list,175.980 €,Ascensor,42 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177372631/d?from=list,179.760 €,Ascensor,42 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365029/d?from=list,197.440 €,Ascensor,44 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365021/d?from=list,181.630 €,Ascensor,44 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365022/d?from=list,176.820 €,Ascensor,42 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365450/d?from=list,191.460 €,Ascensor,43 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365371/d?from=list,187.345 €,Ascensor,42 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-trastero-patio/161957116/d?from=list,360.000 €,,146 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en De L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-zona-comunitaria-amueblado/164412502/d?from=list,199.000 €,,90 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,1ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/177221764/d?from=list,172.000 €,,52 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Calle de la Economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/164850960/d?from=list,199.000 €,,85 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-piscina/163162280/d?from=list,275.000 €,Ascensor,82 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza/176839745/d?from=list,440.000 €,,203 m²,Calefacción,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Fondo Somella,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-jardin-terraza-trastero-piscina/162311354/d?from=list,390.000 €,,160 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor-amueblado/163701128/d?from=list,258.000 €,Ascensor,93 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Centre, La Geltrú - Sant Jordi",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking/163239918/d?from=list,320.000 €,,119 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Josep Llanza, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza-ascensor/165527042/d?from=list,248.000 €,Ascensor,87 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Apartamento en venta en Calle Carrer de Les Casernes, 11, Centre Vila",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/163864286?from=list,325.000 €,Ascensor,74 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Calle Carrer de Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/163863612?from=list,178.920 €,Ascensor,42 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Calle Carrer de Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/163863566?from=list,176.820 €,Ascensor,42 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Centre, Sant Joan",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/163239895/d?from=list,192.000 €,,95 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Valladolid, Nord",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/165151829/d?from=list,91.000 €,,77 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer Esglesia, Centre Vila",4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-trastero/177044845/d?from=list,220.000 €,,168 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-no-amueblado/160164590/d?from=list,310.000 €,Ascensor,62 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Barri del Mar,,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-piscina-no-amueblado/176955739/d?from=list,5.200.000 €,,300 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/no-amueblado/177548572/d?from=list,220.000 €,,165 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Molí de Vent,,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor-internet/177540373/d?from=list,160.000 €,Ascensor,70 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero/176706481/d?from=list,360.000 €,,210 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero-ascensor/177284410/d?from=list,232.000 €,Ascensor,108 m²,,,
,,re-CardPackMinimal-info,,,"Casa o chalet en venta en Manuel de Cabanyes, Sant Joan",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza/176959710/d?from=list,A consultar,,99 m²,Calefacción,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Barri del Mar,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza/164851227/d?from=list,590.000 €,,197 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Francesc Macià, Sant Joan",2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza/176958202/d?from=list,190.000 €,,108 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero/177097990/d?from=list,280.000 €,,170 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-patio/164760983/d?from=list,230.000 €,,100 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/166713256/d?from=list,380.000 €,,230 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Quixot, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza/177172089/d?from=list,394.000 €,,236 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/176954137/d?from=list,330.000 €,Ascensor,62 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Carlets, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/177128145/d?from=list,335.000 €,,90 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Lepanto, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/163430940/d?from=list,90.000 €,,82 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Major, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza/162189602/d?from=list,399.000 €,,200 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Havana, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/164976813/d?from=list,250.000 €,,111 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/177036332/d?from=list,215.000 €,,108 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Masia Nova -  Solicrup,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-patio/163928824/d?from=list,375.000 €,,173 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Domenech I Montaner, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-terraza-trastero/176127565/d?from=list,297.800 €,,169 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Ribes Roges,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/161228871/d?from=list,540.000 €,,169 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176310106/d?from=list,145.000 €,,65 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer del Quixot, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-trastero/177006695/d?from=list,394.000 €,,209 m²,Calefacción,,Aire acondicionado
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Carrer de Les Casernes, 26, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/164640086/d?from=list,215.000 €,,85 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Cl Mare Isabel Ventosa,4 Vilanova I la Geltrú (bar, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/163633813/d?from=list,194.000 €,,105 m²,,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-piscina-no-amueblado/177083140/d?from=list,380.000 €,,176 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Apartamento en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-no-amueblado/177191539/d?from=list,249.000 €,,58 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer Riu Ebre, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-collada-sis-camins/177383837/d?from=list,285.000 €,,169 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/177002704/d?from=list,298.000 €,Ascensor,104 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Av. de Somella, Fondo Somella",,,/es/comprar/vivienda/vilanova-i-la-geltru/fondo-somella/159781338/d?from=list,344.990 €,,106 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor/177314952/d?from=list,175.000 €,Ascensor,62 m²,,,
